NQ-Size,Runtime until solved,Gens until solved, Pop Size,Select Type,Fit Scale Type,Xover Type,Xover Rate,Mut Type,Mut Rate,Rep Type,Fit Fxn, Fitness Score, Chromo,
4,461700,0,10,1,1,1,0.01,4,0.01,2,1,0.0,[2, 0, 3, 1],
4,84100,0,10,1,1,1,0.01,4,0.01,2,1,0.0,[1, 3, 0, 2],
4,56800,0,10,1,1,1,0.01,4,0.01,2,1,0.0,[2, 0, 3, 1],
4,38900,0,10,1,1,1,0.01,4,0.01,2,1,0.0,[2, 0, 3, 1],
4,435100,0,10,1,1,1,0.01,4,0.01,2,2,0.0,[2, 0, 3, 1],
4,59300,0,10,1,1,1,0.01,4,0.01,2,2,0.0,[1, 3, 0, 2],
4,30500,0,10,1,1,1,0.01,4,0.01,2,2,0.0,[2, 0, 3, 1],
4,61500,0,10,1,1,1,0.01,4,0.01,2,2,0.0,[2, 0, 3, 1],
4,403600,0,10,1,2,1,0.01,4,0.01,2,3,4.0,[2, 0, 3, 1],
4,47500,0,10,1,2,1,0.01,4,0.01,2,3,4.0,[2, 0, 3, 1],
4,69300,0,10,1,2,1,0.01,4,0.01,2,3,4.0,[2, 0, 3, 1],
4,23000,0,10,1,2,1,0.01,4,0.01,2,3,4.0,[1, 3, 0, 2],
4,397600,0,10,1,2,1,0.01,4,0.01,2,5,10.0,[2, 0, 3, 1],
4,48600,0,10,1,2,1,0.01,4,0.01,2,5,10.0,[2, 0, 3, 1],
4,55100,0,10,1,2,1,0.01,4,0.01,2,5,10.0,[2, 0, 3, 1],
4,29500,0,10,1,2,1,0.01,4,0.01,2,5,10.0,[1, 3, 0, 2],
4,407200,0,10,1,2,1,0.01,4,0.01,2,6,1.0,[2, 0, 3, 1],
4,43400,0,10,1,2,1,0.01,4,0.01,2,6,1.0,[2, 0, 3, 1],
4,77700,0,10,1,2,1,0.01,4,0.01,2,6,1.0,[2, 0, 3, 1],
4,19700,0,10,1,2,1,0.01,4,0.01,2,6,1.0,[1, 3, 0, 2],
4,374800,0,10,1,1,1,0.01,5,0.01,1,1,0.0,[2, 0, 3, 1],
4,40200,0,10,1,1,1,0.01,5,0.01,1,1,0.0,[1, 3, 0, 2],
4,270100,7,10,1,1,1,0.01,5,0.01,1,1,0.0,[1, 3, 0, 2],
4,192900,10,10,1,1,1,0.01,5,0.01,1,1,0.0,[1, 3, 0, 2],
4,14200,0,10,1,1,1,0.01,5,0.01,1,1,0.0,[2, 0, 3, 1],
4,515300,0,10,1,1,1,0.01,5,0.01,1,2,0.0,[2, 0, 3, 1],
4,35800,0,10,1,1,1,0.01,5,0.01,1,2,0.0,[1, 3, 0, 2],
4,233300,5,10,1,1,1,0.01,5,0.01,1,2,0.0,[1, 3, 0, 2],
4,17400,0,10,1,1,1,0.01,5,0.01,1,2,0.0,[1, 3, 0, 2],
4,66800,0,10,1,1,1,0.01,5,0.01,1,2,0.0,[1, 3, 0, 2],
4,381500,0,10,1,2,1,0.01,5,0.01,1,3,4.0,[2, 0, 3, 1],
4,924400,39,10,1,2,1,0.01,5,0.01,1,3,4.0,[2, 0, 3, 1],
4,748800,58,10,1,2,1,0.01,5,0.01,1,3,4.0,[1, 3, 0, 2],
4,32200,1,10,1,2,1,0.01,5,0.01,1,3,4.0,[1, 3, 0, 2],
4,24800,0,10,1,2,1,0.01,5,0.01,1,3,4.0,[1, 3, 0, 2],
4,491600,0,10,1,2,1,0.01,5,0.01,1,5,10.0,[2, 0, 3, 1],
4,1714100,62,10,1,2,1,0.01,5,0.01,1,5,10.0,[1, 3, 0, 2],
4,18200,0,10,1,2,1,0.01,5,0.01,1,5,10.0,[1, 3, 0, 2],
4,30400,0,10,1,2,1,0.01,5,0.01,1,5,10.0,[1, 3, 0, 2],
4,29200,0,10,1,2,1,0.01,5,0.01,1,5,10.0,[2, 0, 3, 1],
4,630200,0,10,1,2,1,0.01,5,0.01,1,6,1.0,[2, 0, 3, 1],
4,1835400,49,10,1,2,1,0.01,5,0.01,1,6,1.0,[2, 0, 3, 1],
4,20800,0,10,1,2,1,0.01,5,0.01,1,6,1.0,[1, 3, 0, 2],
4,33800,0,10,1,2,1,0.01,5,0.01,1,6,1.0,[1, 3, 0, 2],
4,204100,13,10,1,2,1,0.01,5,0.01,1,6,1.0,[2, 0, 3, 1],
4,565900,0,10,1,1,1,0.01,5,0.01,2,1,0.0,[2, 0, 3, 1],
4,59500,0,10,1,1,1,0.01,5,0.01,2,1,0.0,[1, 3, 0, 2],
4,383500,7,10,1,1,1,0.01,5,0.01,2,1,0.0,[1, 3, 0, 2],
4,282000,10,10,1,1,1,0.01,5,0.01,2,1,0.0,[1, 3, 0, 2],
4,14300,0,10,1,1,1,0.01,5,0.01,2,1,0.0,[2, 0, 3, 1],
4,465000,0,10,1,1,1,0.01,5,0.01,2,2,0.0,[2, 0, 3, 1],
4,64000,0,10,1,1,1,0.01,5,0.01,2,2,0.0,[1, 3, 0, 2],
4,439400,5,10,1,1,1,0.01,5,0.01,2,2,0.0,[1, 3, 0, 2],
