NQ-Size,Runtime until solved,Gens until solved, Pop Size,Select Type,Fit Scale Type,Xover Type,Xover Rate,Mut Type,Mut Rate,Rep Type,Fit Fxn, Fitness Score, Chromo,
6,1853800,104,10,1,2,1,0.01,3,0.01,2,3,6.0,[2, 5, 1, 4, 0, 3],
6,1633700,9,10,1,2,1,0.01,3,0.01,2,5,21.0,[2, 5, 1, 4, 0, 3],
6,1965700,30,10,1,2,1,0.01,3,0.01,2,5,21.0,[4, 2, 0, 5, 3, 1],
6,5588100,463,10,1,2,1,0.01,3,0.01,2,5,21.0,[2, 5, 1, 4, 0, 3],
6,22500,0,10,1,2,1,0.01,3,0.01,2,5,21.0,[4, 2, 0, 5, 3, 1],
6,2442900,292,10,1,2,1,0.01,3,0.01,2,6,1.0,[4, 2, 0, 5, 3, 1],
6,1486300,166,10,1,2,1,0.01,3,0.01,2,6,1.0,[3, 0, 4, 1, 5, 2],
6,3881100,336,10,1,2,1,0.01,3,0.01,2,6,1.0,[4, 2, 0, 5, 3, 1],
6,6954000,469,10,1,1,1,0.01,5,0.01,1,1,0.0,[1, 3, 5, 0, 2, 4],
6,4830000,260,10,1,1,1,0.01,5,0.01,1,1,0.0,[2, 5, 1, 4, 0, 3],
6,2224600,95,10,1,1,1,0.01,5,0.01,1,1,0.0,[3, 0, 4, 1, 5, 2],
6,2724300,512,10,1,1,1,0.01,5,0.01,1,1,0.0,[1, 3, 5, 0, 2, 4],
6,2735200,96,10,1,1,1,0.01,5,0.01,1,2,0.0,[2, 5, 1, 4, 0, 3],
6,40300,0,10,1,1,1,0.01,5,0.01,1,2,0.0,[4, 2, 0, 5, 3, 1],
6,1390900,136,10,1,1,1,0.01,5,0.01,1,2,0.0,[1, 3, 5, 0, 2, 4],
6,784000,90,10,1,1,1,0.01,5,0.01,1,2,0.0,[3, 0, 4, 1, 5, 2],
6,584300,4,10,1,2,1,0.01,5,0.01,1,3,6.0,[2, 5, 1, 4, 0, 3],
6,561100,107,10,1,2,1,0.01,5,0.01,1,3,6.0,[1, 3, 5, 0, 2, 4],
6,374300,81,10,1,2,1,0.01,5,0.01,1,3,6.0,[4, 2, 0, 5, 3, 1],
6,3980000,157,10,1,2,1,0.01,5,0.01,1,5,21.0,[4, 2, 0, 5, 3, 1],
6,31800,0,10,1,2,1,0.01,5,0.01,1,5,21.0,[2, 5, 1, 4, 0, 3],
6,882000,81,10,1,2,1,0.01,5,0.01,1,5,21.0,[2, 5, 1, 4, 0, 3],
6,57200,7,10,1,2,1,0.01,5,0.01,1,5,21.0,[4, 2, 0, 5, 3, 1],
6,44800,0,10,1,2,1,0.01,5,0.01,1,6,1.0,[3, 0, 4, 1, 5, 2],
6,2989700,438,10,1,2,1,0.01,5,0.01,1,6,1.0,[2, 5, 1, 4, 0, 3],
6,1327500,190,10,1,2,1,0.01,5,0.01,1,6,1.0,[1, 3, 5, 0, 2, 4],
